episode,reward,loss,mean_q,epsilon,steps,slices,covered,hard_total,val_recall,val_slices,val_score,val_mAP50,val_small_recall,val_fp_per_image,val_crops,val_benchmark_score
5006,114.811264,0.0,20.550164,0.05,20,1,0,0,,,,,,,,
5007,37.548841,0.407894,21.064355,0.05,19,1,0,0,,,,,,,,
5008,121.163562,0.317273,21.070285,0.05,20,1,0,0,,,,,,,,
5009,90.739831,0.0,21.116985,0.05,20,1,0,0,,,,,,,,
5012,31.686638,0.0,20.673001,0.05,19,1,0,0,,,,,,,,
5011,13.449276,0.0,20.673001,0.05,20,1,0,0,,,,,,,,
5013,21.419871,0.338778,20.303095,0.05,19,1,0,0,,,,,,,,
5015,86.759979,0.0,20.303095,0.05,15,1,0,0,,,,,,,,
5018,6.217667,0.0,20.161525,0.05,9,1,0,0,,,,,,,,
5014,75.083503,0.360092,20.10396,0.05,20,1,0,0,,,,,,,,
5016,58.904656,0.326071,20.007151,0.05,20,1,0,0,,,,,,,,
5019,27.04014,0.0,19.946153,0.05,15,1,0,0,,,,,,,,
5017,54.500126,0.352031,19.946153,0.05,20,1,0,0,,,,,,,,
5027,-0.047969,0.52513,19.977664,0.05,1,1,0,0,,,,,,,,
5020,15.804262,0.0,19.9152,0.05,19,1,0,0,,,,,,,,
5021,12.761629,0.330324,19.72187,0.05,19,1,0,0,,,,,,,,
5022,58.449704,0.0,19.72187,0.05,19,1,0,0,,,,,,,,
5023,142.728489,0.0,19.769269,0.05,20,1,0,0,,,,,,,,
5024,75.891894,0.370275,19.800228,0.05,20,1,0,0,,,,,,,,
5025,24.110475,0.353706,19.956984,0.05,16,1,0,0,,,,,,,,
5026,40.651675,0.0,20.243748,0.05,19,1,0,0,,,,,,,,
5028,143.103745,0.346012,20.398518,0.05,20,1,0,0,,,,,,,,
5029,49.906385,0.0,20.388044,0.05,20,1,0,0,,,,,,,,
5031,70.310733,0.0,20.446437,0.05,19,1,0,0,,,,,,,,
5030,115.710517,0.318544,20.415722,0.05,20,1,0,0,,,,,,,,
5032,139.527128,0.0,20.351235,0.05,20,1,0,0,,,,,,,,
5033,42.900026,0.276738,20.339042,0.05,19,1,0,0,,,,,,,,
5034,5.612692,0.39661,20.263581,0.05,19,1,0,0,,,,,,,,
5035,28.604364,0.0,20.068282,0.05,18,1,0,0,,,,,,,,
5036,73.64254,0.366835,20.18222,0.05,20,1,0,0,,,,,,,,
5037,109.766245,0.0,19.966576,0.05,20,1,0,0,,,,,,,,
5040,51.123975,0.0,19.760056,0.05,16,1,0,0,,,,,,,,
5039,26.420824,0.262931,19.760056,0.05,19,1,0,0,,,,,,,,
5038,131.411264,0.0,19.760056,0.05,20,1,0,0,,,,,,,,
5041,15.303339,0.348873,19.765257,0.05,20,1,0,0,,,,,,,,
5042,94.042996,0.34954,19.540843,0.05,20,1,0,0,,,,,,,,
5043,148.557268,0.0,19.374379,0.05,20,1,0,0,,,,,,,,
5044,16.797795,0.402352,19.337455,0.05,17,1,0,0,,,,,,,,
5045,106.580954,0.0,18.797661,0.05,20,1,0,0,,,,,,,,
5048,62.47416,0.0,18.797661,0.05,18,1,0,0,,,,,,,,
5051,18.992443,0.0,18.720823,0.05,8,1,0,0,,,,,,,,
5047,9.039228,0.394719,18.720823,0.05,19,1,0,0,,,,,,,,
5046,36.28948,0.0,18.731169,0.05,20,1,0,0,,,,,,,,
5049,16.084106,0.359857,18.833239,0.05,18,1,0,0,,,,,,,,
5050,126.986698,0.350115,19.075856,0.05,20,1,0,0,,,,,,,,
5056,66.611601,0.358944,19.072488,0.05,11,1,0,0,,,,,,,,
5052,28.349021,0.383917,19.058694,0.05,19,1,0,0,,,,,,,,
5053,54.412776,0.0,19.269088,0.05,20,1,0,0,,,,,,,,
5054,78.83372,0.0,19.269088,0.05,20,1,0,0,,,,,,,,
5057,70.586741,0.0,19.39678,0.05,19,1,0,0,,,,,,,,
5055,99.362289,0.0,19.39678,0.05,20,1,0,0,,,,,,,,
5058,13.900393,0.387099,19.960193,0.05,20,1,0,0,,,,,,,,
5059,131.050184,0.303236,20.272548,0.05,20,1,0,0,,,,,,,,
5060,128.150694,0.36942,20.46187,0.05,20,1,0,0,,,,,,,,
5061,121.727132,0.377904,20.568473,0.05,20,1,0,0,,,,,,,,
5062,71.166824,0.0,20.822101,0.05,20,1,0,0,,,,,,,,
5063,152.739834,0.0,20.822101,0.05,20,1,0,0,,,,,,,,
5064,137.254072,0.0,20.854803,0.05,20,1,0,0,,,,,,,,
5065,22.58698,0.0,20.854803,0.05,20,1,0,0,,,,,,,,
5066,17.691178,0.335636,21.055912,0.05,18,1,0,0,,,,,,,,
5067,82.321449,0.39287,21.0225,0.05,20,1,0,0,,,,,,,,
5069,73.988503,0.33251,21.049509,0.05,18,1,0,0,,,,,,,,
5068,119.889552,0.335764,21.079412,0.05,20,1,0,0,,,,,,,,
5075,27.330182,0.38049,21.207261,0.05,4,1,0,0,,,,,,,,
5070,66.504989,0.0,21.185842,0.05,20,1,0,0,,,,,,,,
5071,77.670146,0.0,21.185842,0.05,20,1,0,0,,,,,,,,
5072,117.487756,0.0,21.200271,0.05,20,1,0,0,,,,,,,,
5073,95.090621,0.0,21.200271,0.05,20,1,0,0,,,,,,,,
5074,58.201562,0.355222,21.355361,0.05,20,1,0,0,,,,,,,,
5081,23.089388,0.0,21.586,0.05,5,1,0,0,,,,,,,,
5077,54.481362,0.371375,21.586,0.05,14,1,0,0,,,,,,,,
5076,51.781289,0.34987,21.913175,0.05,20,1,0,0,,,,,,,,
5078,174.865597,0.358853,21.982381,0.05,20,1,0,0,,,,,,,,
5080,47.96413,0.0,21.980259,0.05,19,1,0,0,,,,,,,,
5079,84.008129,0.0,21.993788,0.05,20,1,0,0,,,,,,,,
5082,77.485472,0.0,21.981153,0.05,20,1,0,0,,,,,,,,
5083,45.657422,0.361219,22.006362,0.05,20,1,0,0,,,,,,,,
5084,89.439128,0.0,21.857022,0.05,19,1,0,0,,,,,,,,
5085,88.805236,0.345102,21.831979,0.05,20,1,0,0,,,,,,,,
5086,16.145439,0.368831,21.858768,0.05,18,1,0,0,,,,,,,,
5087,148.999205,0.312643,21.978219,0.05,20,1,0,0,,,,,,,,
5089,30.897588,0.0,21.805801,0.05,19,1,0,0,,,,,,,,
5088,152.435496,0.0,21.805801,0.05,20,1,0,0,,,,,,,,
5090,47.045849,0.0,21.85075,0.05,19,1,0,0,,,,,,,,
5092,98.278742,0.0,21.8956,0.05,16,1,0,0,,,,,,,,
5091,42.486247,0.342457,21.928726,0.05,19,1,0,0,,,,,,,,
5093,144.719648,0.351284,21.994248,0.05,20,1,0,0,,,,,,,,
5094,114.930776,0.404599,22.18713,0.05,20,1,0,0,,,,,,,,
5095,37.985875,0.295188,22.278672,0.05,18,1,0,0,,,,,,,,
5096,64.464592,0.0,22.28446,0.05,19,1,0,0,,,,,,,,
5097,56.339728,0.0,22.28446,0.05,19,1,0,0,,,,,,,,
5098,66.072371,0.0,22.473687,0.05,20,1,0,0,,,,,,,,
5099,102.307677,0.0,22.445526,0.05,20,1,0,0,,,,,,,,
5100,105.650128,0.329715,22.38394,0.05,20,1,0,0,,,,,,,,
5101,145.187077,0.409777,22.341589,0.05,20,1,0,0,,,,,,,,
5102,64.213782,0.356952,22.300873,0.05,20,1,0,0,,,,,,,,
5109,15.159427,0.422068,22.343776,0.05,5,1,0,0,,,,,,,,
5103,98.569417,0.371932,22.330707,0.05,20,1,0,0,,,,,,,,
5104,101.679116,0.0,22.103548,0.05,20,1,0,0,,,,,,,,
5105,45.799586,0.0,22.103548,0.05,20,1,0,0,,,,,,,,
5107,58.660118,0.0,22.141369,0.05,19,1,0,0,,,,,,,,
5106,48.947731,0.0,22.141369,0.05,20,1,0,0,,,,,,,,
5108,116.866205,0.369506,22.07136,0.05,20,1,0,0,,,,,,,,
5110,119.995139,0.410749,21.568832,0.05,20,1,0,0,,,,,,,,
5112,96.552836,0.362886,21.518961,0.05,18,1,0,0,,,,,,,,
5111,61.389433,0.368529,21.462166,0.05,20,1,0,0,,,,,,,,
5115,93.594418,0.0,21.209101,0.05,15,1,0,0,,,,,,,,
5113,10.194923,0.0,21.215138,0.05,19,1,0,0,,,,,,,,
5114,59.691705,0.0,21.215138,0.05,19,1,0,0,,,,,,,,
5116,90.891963,0.0,21.549505,0.05,20,1,0,0,,,,,,,,
5120,10.123408,0.359233,21.549505,0.05,9,1,0,0,,,,,,,,
5117,80.13252,0.372473,21.518437,0.05,20,1,0,0,,,,,,,,
5123,72.639215,0.0,21.486891,0.05,10,1,0,0,,,,,,,,
5118,11.446953,0.317717,21.361797,0.05,20,1,0,0,,,,,,,,
5119,157.124837,0.362852,21.356342,0.05,20,1,0,0,,,,,,,,
5121,103.437151,0.0,21.435994,0.05,20,1,0,0,,,,,,,,
5122,80.727508,0.0,21.440156,0.05,20,1,0,0,,,,,,,,
5125,23.108268,0.432452,21.485106,0.05,18,1,0,0,,,,,,,,
5124,125.918161,0.0,21.659601,0.05,20,1,0,0,,,,,,,,
5126,118.077876,0.373484,21.700382,0.05,20,1,0,0,,,,,,,,
5127,134.778544,0.0,21.698287,0.05,20,1,0,0,,,,,,,,
5128,25.367747,0.343474,21.653399,0.05,19,1,0,0,,,,,,,,
5129,85.132519,0.385173,21.585215,0.05,20,1,0,0,,,,,,,,
5130,23.500026,0.0,21.629277,0.05,18,1,0,0,,,,,,,,
5131,127.041985,0.0,21.703033,0.05,20,1,0,0,,,,,,,,
5132,109.10573,0.365348,21.722644,0.05,20,1,0,0,,,,,,,,
5133,38.083847,0.0,21.911609,0.05,20,1,0,0,,,,,,,,
5134,69.632262,0.362296,21.90528,0.05,20,1,0,0,,,,,,,,
5135,28.55409,0.0,21.747381,0.05,20,1,0,0,,,,,,,,
5136,109.548771,0.367096,21.660295,0.05,20,1,0,0,,,,,,,,
5137,48.089729,0.377961,21.650916,0.05,20,1,0,0,,,,,,,,
5138,24.090073,0.0,21.789627,0.05,19,1,0,0,,,,,,,,
5139,97.417232,0.0,21.938831,0.05,20,1,0,0,,,,,,,,
5140,85.689186,0.367923,22.024703,0.05,20,1,0,0,,,,,,,,
5145,50.108932,0.389685,22.028057,0.05,9,1,0,0,,,,,,,,
5142,85.027045,0.325147,22.060476,0.05,18,1,0,0,,,,,,,,
5141,87.573586,0.0,22.060476,0.05,20,1,0,0,,,,,,,,
5143,48.162651,0.0,21.893772,0.05,19,1,0,0,,,,,,,,
5150,28.536918,0.379416,21.773418,0.05,7,1,0,0,,,,,,,,
5148,58.466136,0.362037,21.773418,0.05,9,1,0,0,,,,,,,,
5144,159.124094,0.348841,21.777136,0.05,20,1,0,0,,,,,,,,
5146,130.102409,0.0,21.786659,0.05,20,1,0,0,,,,,,,,
5147,23.391103,0.0,21.827293,0.05,18,1,0,0,,,,,,,,
5151,20.315861,0.0,21.954241,0.05,17,1,0,0,,,,,,,,
5152,22.754372,0.0,22.114396,0.05,12,1,0,0,,,,,,,,
5149,86.796723,0.35382,22.254052,0.05,20,1,0,0,,,,,,,,
5155,90.726296,0.345755,22.628584,0.05,14,1,0,0,,,,,,,,
5153,149.589301,0.317195,22.897624,0.05,20,1,0,0,,,,,,,,
5154,121.548945,0.340847,22.897624,0.05,20,1,0,0,,,,,,,,
5156,147.717237,0.0,23.294868,0.05,20,1,0,0,,,,,,,,
5157,42.74308,0.0,23.354711,0.05,19,1,0,0,,,,,,,,
5158,151.182081,0.0,23.434781,0.05,20,1,0,0,,,,,,,,
5159,168.564644,0.0,23.374731,0.05,20,1,0,0,,,,,,,,
5160,150.329926,0.359574,23.327925,0.05,20,1,0,0,,,,,,,,
5168,-0.047969,0.392077,23.31602,0.05,1,1,0,0,,,,,,,,
5161,30.853981,0.362832,23.255376,0.05,20,1,0,0,,,,,,,,
5162,52.533672,0.392461,22.941237,0.05,20,1,0,0,,,,,,,,
5163,6.28233,0.316103,22.941237,0.05,20,1,0,0,,,,,,,,
5164,95.485722,0.0,22.894998,0.05,20,1,0,0,,,,,,,,
5165,50.886306,0.0,22.877666,0.05,20,1,0,0,,,,,,,,
5166,41.824448,0.0,22.878274,0.05,20,1,0,0,,,,,,,,
5167,22.887007,0.0,22.878274,0.05,19,1,0,0,,,,,,,,
5171,72.266841,0.30456,22.862461,0.05,11,1,0,0,,,,,,,,
5169,152.188384,0.340874,22.805038,0.05,20,1,0,0,,,,,,,,
5172,31.901087,0.357907,22.826646,0.05,14,1,0,0,,,,,,,,
5170,48.953711,0.317232,22.826646,0.05,19,1,0,0,,,,,,,,
5173,54.687755,0.0,23.24279,0.05,13,1,0,0,,,,,,,,
5174,10.280365,0.0,23.395897,0.05,12,1,0,0,,,,,,,,
5175,31.419542,0.0,24.019205,0.05,20,1,0,0,,,,,,,,
5176,127.578888,0.0,24.019205,0.05,20,1,0,0,,,,,,,,
5177,77.848851,0.338219,24.070917,0.05,20,1,0,0,,,,,,,,
5178,105.306218,0.347737,24.032173,0.05,20,1,0,0,,,,,,,,
5179,119.015952,0.373554,24.044507,0.05,20,1,0,0,,,,,,,,
5180,116.972695,0.323697,24.044507,0.05,20,1,0,0,,,,,,,,
5183,16.530817,0.0,24.031901,0.05,6,1,0,0,,,,,,,,
5181,55.952007,0.0,24.045681,0.05,20,1,0,0,,,,,,,,
5182,79.171095,0.0,24.044866,0.05,20,1,0,0,,,,,,,,
5186,43.32702,0.45074,24.146806,0.05,8,1,0,0,,,,,,,,
5184,50.508647,0.0,23.236584,0.05,19,1,0,0,,,,,,,,
5185,78.62931,0.37607,23.082857,0.05,20,1,0,0,,,,,,,,
5187,45.197331,0.331484,22.890507,0.05,19,1,0,0,,,,,,,,
5188,80.473137,0.324697,22.890507,0.05,19,1,0,0,,,,,,,,
5189,30.027661,0.0,22.668278,0.05,20,1,0,0,,,,,,,,
5190,75.746162,0.0,22.611266,0.05,20,1,0,0,,,,,,,,
5191,41.945508,0.0,22.611266,0.05,19,1,0,0,,,,,,,,
5192,47.845024,0.280906,22.770378,0.05,20,1,0,0,,,,,,,,
5196,-0.828637,0.342182,22.798456,0.05,12,1,0,0,,,,,,,,
5193,99.417454,0.0,22.61283,0.05,20,1,0,0,,,,,,,,
5194,109.995611,0.299135,22.485325,0.05,20,1,0,0,,,,,,,,
5200,59.732763,0.331196,22.401112,0.05,11,1,0,0,,,,,,,,
5195,45.417194,0.345948,22.281647,0.05,20,1,0,0,,,,,,,,
5197,104.606483,0.0,22.070988,0.05,20,1,0,0,,,,,,,,
5198,15.982061,0.0,21.991031,0.05,20,1,0,0,,,,,,,,
5199,131.392733,0.0,21.991031,0.05,20,1,0,0,,,,,,,,
5201,127.346947,0.383248,22.080388,0.05,18,1,0,0,,,,,,,,
5202,54.867085,0.0,22.049589,0.05,20,1,0,0,,,,,,,,
5203,100.03568,0.35763,22.024971,0.05,20,1,0,0,,,,,,,,
5204,43.954982,0.335857,22.002438,0.05,20,1,0,0,,,,,,,,
5205,162.141915,0.305972,21.998266,0.05,20,1,0,0,,,,,,,,
5206,83.141754,0.0,21.794303,0.05,20,1,0,0,,,,,,,,
5207,87.802245,0.0,21.699457,0.05,20,1,0,0,,,,,,,,
5208,104.925491,0.0,21.699457,0.05,20,1,0,0,,,,,,,,
5213,0.743743,0.325983,21.62963,0.05,10,1,0,0,,,,,,,,
5209,106.687422,0.408133,21.62963,0.05,20,1,0,0,,,,,,,,
5216,7.28809,0.0,21.728426,0.05,10,1,0,0,,,,,,,,
5210,58.45754,0.0,21.764086,0.05,20,1,0,0,,,,,,,,
5211,66.956144,0.355465,21.808865,0.05,19,1,0,0,,,,,,,,
5212,45.174637,0.33346,21.849094,0.05,19,1,0,0,,,,,,,,
5215,125.669156,0.0,21.937989,0.05,18,1,0,0,,,,,,,,
5214,82.476558,0.0,21.937989,0.05,20,1,0,0,,,,,,,,
5217,144.073922,0.376434,21.29835,0.05,20,1,0,0,,,,,,,,
5218,120.09068,0.32924,21.29835,0.05,20,1,0,0,,,,,,,,
5224,5.104443,0.0,21.304173,0.05,9,1,0,0,,,,,,,,
5219,43.027089,0.0,21.26607,0.05,20,1,0,0,,,,,,,,
5220,51.819878,0.0,21.340048,0.05,20,1,0,0,,,,,,,,
5221,134.414373,0.313117,21.439636,0.05,20,1,0,0,,,,,,,,
5222,158.924644,0.347517,21.501072,0.05,20,1,0,0,,,,,,,,
5229,1.440727,0.0,21.469126,0.05,6,1,0,0,,,,,,,,
5223,136.336968,0.0,21.494871,0.05,20,1,0,0,,,,,,,,
5228,54.560747,0.0,21.472777,0.05,9,1,0,0,,,,,,,,
5227,15.970059,0.0,21.484434,0.05,18,1,0,0,,,,,,,,
5225,133.868447,0.321631,21.484434,0.05,20,1,0,0,,,,,,,,
5226,124.952955,0.298944,21.484434,0.05,20,1,0,0,,,,,,,,
5233,79.01573,0.0,21.947024,0.05,12,1,0,0,,,,,,,,
5230,26.240509,0.328426,22.127507,0.05,20,1,0,0,,,,,,,,
5231,64.677666,0.356539,22.29983,0.05,20,1,0,0,,,,,,,,
5232,130.817398,0.0,22.71188,0.05,20,1,0,0,,,,,,,,
5234,130.959083,0.0,22.874734,0.05,20,1,0,0,,,,,,,,
5236,5.588029,0.320395,22.994153,0.05,18,1,0,0,,,,,,,,
5235,109.970898,0.0,22.885458,0.05,20,1,0,0,,,,,,,,
5237,124.876047,0.356995,22.885458,0.05,20,1,0,0,,,,,,,,
5238,113.635064,0.0,22.887617,0.05,20,1,0,0,,,,,,,,
5239,128.488129,0.373304,22.979699,0.05,20,1,0,0,,,,,,,,
5240,53.671533,0.334668,22.998213,0.05,20,1,0,0,,,,,,,,
5241,132.680623,0.0,22.909854,0.05,20,1,0,0,,,,,,,,
5243,11.783973,0.320956,22.864243,0.05,16,1,0,0,,,,,,,,
5242,132.905401,0.0,22.864243,0.05,20,1,0,0,,,,,,,,
5251,6.47404,0.0,22.800952,0.05,4,1,0,0,,,,,,,,
5245,32.051531,0.356214,22.769955,0.05,19,1,0,0,,,,,,,,
5244,116.934186,0.0,22.777279,0.05,20,1,0,0,,,,,,,,
5246,114.567921,0.0,22.890571,0.05,20,1,0,0,,,,,,,,
5247,24.374037,0.34566,22.935672,0.05,19,1,0,0,,,,,,,,
5248,118.69746,0.405683,22.982368,0.05,20,1,0,0,,,,,,,,
5249,124.711651,0.0,22.993481,0.05,20,1,0,0,,,,,,,,
5250,122.834481,0.360679,23.027772,0.05,20,1,0,0,,,,,,,,
5252,124.157165,0.0,22.967657,0.05,20,1,0,0,,,,,,,,
5253,101.693283,0.325924,22.987271,0.05,20,1,0,0,,,,,,,,
5254,61.077498,0.0,23.046791,0.05,20,1,0,0,,,,,,,,
5255,30.554839,0.0,23.013945,0.05,19,1,0,0,,,,,,,,
5256,44.893475,0.285818,23.088128,0.05,19,1,0,0,,,,,,,,
5257,43.209889,0.358131,23.15916,0.05,18,1,0,0,,,,,,,,
5261,33.374451,0.288382,23.15916,0.05,7,1,0,0,,,,,,,,
5258,107.577677,0.0,23.286634,0.05,20,1,0,0,,,,,,,,
5259,72.469757,0.336959,23.237886,0.05,20,1,0,0,,,,,,,,
5260,133.662908,0.0,23.18426,0.05,20,1,0,0,,,,,,,,
5262,144.480665,0.0,23.225458,0.05,20,1,0,0,,,,,,,,
5263,89.613057,0.0,23.22859,0.05,17,1,0,0,,,,,,,,
5264,135.719841,0.378363,23.284348,0.05,20,1,0,0,,,,,,,,
5265,80.722412,0.37124,23.248699,0.05,20,1,0,0,,,,,,,,
5266,70.341736,0.351789,23.248699,0.05,20,1,0,0,,,,,,,,
5267,36.784767,0.0,23.231315,0.05,17,1,0,0,,,,,,,,
5268,35.081277,0.357679,23.192143,0.05,19,1,0,0,,,,,,,,
5269,39.054934,0.0,22.826953,0.05,20,1,0,0,,,,,,,,
5270,135.638414,0.0,22.762634,0.05,20,1,0,0,,,,,,,,
5271,120.186135,0.0,22.66301,0.05,20,1,0,0,,,,,,,,
5273,5.876222,0.366807,22.524637,0.05,18,1,0,0,,,,,,,,
5272,1.789403,0.329559,22.484217,0.05,20,1,0,0,,,,,,,,
5278,15.082656,0.0,22.481457,0.05,6,1,0,0,,,,,,,,
5274,120.832379,0.313538,22.481457,0.05,20,1,0,0,,,,,,,,
5275,129.542348,0.0,22.462523,0.05,20,1,0,0,,,,,,,,
5276,149.644421,0.302975,22.388134,0.05,20,1,0,0,,,,,,,,
5277,84.899924,0.0,22.208701,0.05,19,1,0,0,,,,,,,,
5279,101.259513,0.0,22.138249,0.05,20,1,0,0,,,,,,,,
5283,31.264818,0.303051,21.990285,0.05,17,1,0,0,,,,,,,,
5280,48.048386,0.326791,21.977555,0.05,20,1,0,0,,,,,,,,
5281,112.847232,0.302545,22.032334,0.05,20,1,0,0,,,,,,,,
5282,93.669825,0.0,22.057266,0.05,20,1,0,0,,,,,,,,
5289,12.220848,0.294204,22.106819,0.05,3,1,0,0,,,,,,,,
5286,74.695962,0.0,22.15597,0.05,12,1,0,0,,,,,,,,
5284,139.788062,0.0,22.15597,0.05,20,1,0,0,,,,,,,,
5285,77.395531,0.283017,22.151494,0.05,20,1,0,0,,,,,,,,
5287,19.529854,0.0,21.633681,0.05,19,1,0,0,,,,,,,,
5291,41.771831,0.0,21.394232,0.05,16,1,0,0,,,,,,,,
5288,103.38371,0.331063,21.353873,0.05,20,1,0,0,,,,,,,,
5290,109.728652,0.36647,21.259453,0.05,20,1,0,0,,,,,,,,
5292,117.200102,0.327047,21.232539,0.05,20,1,0,0,,,,,,,,
5293,55.418682,0.0,21.219336,0.05,20,1,0,0,,,,,,,,
5294,25.603698,0.0,21.219336,0.05,20,1,0,0,,,,,,,,
5301,-0.042238,0.0,21.279651,0.05,1,1,0,0,,,,,,,,
5295,110.657971,0.370207,21.365079,0.05,20,1,0,0,,,,,,,,
5296,72.999355,0.0,21.092027,0.05,20,1,0,0,,,,,,,,
5297,84.631108,0.0,20.860477,0.05,20,1,0,0,,,,,,,,
5298,59.406931,0.363925,20.860477,0.05,19,1,0,0,,,,,,,,
5303,6.421296,0.0,20.945435,0.05,14,1,0,0,,,,,,,,
5299,20.542668,0.299208,20.932212,0.05,20,1,0,0,,,,,,,,
5300,46.41553,0.347567,20.771892,0.05,20,1,0,0,,,,,,,,
5302,83.798958,0.0,20.705335,0.05,20,1,0,0,,,,,,,,
5304,147.247921,0.344195,20.746618,0.05,20,1,0,0,,,,,,,,
5310,20.1194,0.314591,20.786245,0.05,7,1,0,0,,,,,,,,
5306,116.007283,0.0,20.672117,0.05,17,1,0,0,,,,,,,,
5307,122.180968,0.372998,20.672117,0.05,17,1,0,0,,,,,,,,
5305,126.810651,0.0,20.701437,0.05,20,1,0,0,,,,,,,,
5308,69.087668,0.0,20.612237,0.05,20,1,0,0,,,,,,,,
5309,43.845345,0.301029,20.65359,0.05,20,1,0,0,,,,,,,,
5311,136.639115,0.0,20.669669,0.05,20,1,0,0,,,,,,,,
5317,9.130136,0.0,20.687891,0.05,6,1,0,0,,,,,,,,
5312,72.485366,0.342673,20.790941,0.05,20,1,0,0,,,,,,,,
5313,48.579218,0.348575,20.790941,0.05,19,1,0,0,,,,,,,,
5322,-0.042231,0.588765,20.85731,0.05,1,1,0,0,,,,,,,,
5314,29.195797,0.0,21.277378,0.05,19,1,0,0,,,,,,,,
5315,140.892688,0.386588,21.336596,0.05,20,1,0,0,,,,,,,,
5316,120.392022,0.0,21.449254,0.05,20,1,0,0,,,,,,,,
5323,43.883648,0.350676,21.584158,0.05,7,1,0,0,,,,,,,,
5324,7.481516,0.0,21.671216,0.05,4,1,0,0,,,,,,,,
5318,104.965198,0.36634,21.839471,0.05,20,1,0,0,,,,,,,,
5320,62.973755,0.0,21.918918,0.05,16,1,0,0,,,,,,,,
5319,150.504069,0.0,21.947546,0.05,20,1,0,0,,,,,,,,
5321,83.469957,0.3276,21.937861,0.05,20,1,0,0,,,,,,,,
5330,52.446749,0.0,21.846763,0.05,12,1,0,0,,,,,,,,
5325,84.614623,0.34166,21.78914,0.05,20,1,0,0,,,,,,,,
5326,92.266269,0.0,21.763306,0.05,20,1,0,0,,,,,,,,
5327,103.0575,0.373053,21.809564,0.05,20,1,0,0,,,,,,,,
5328,54.471858,0.0,21.88853,0.05,20,1,0,0,,,,,,,,
5333,6.770931,0.0,21.88853,0.05,4,1,0,0,,,,,,,,
5329,102.202328,0.401947,22.174189,0.05,20,1,0,0,,,,,,,,
5331,137.787406,0.0,22.29053,0.05,20,1,0,0,,,,,,,,
5332,31.39676,0.302234,22.490696,0.05,19,1,0,0,,,,,,,,
5338,30.978226,0.0,22.490696,0.05,10,1,0,0,,,,,,,,
5334,141.582008,0.326526,22.836972,0.05,20,1,0,0,,,,,,,,
5335,153.079993,0.0,22.914105,0.05,20,1,0,0,,,,,,,,
5336,47.480626,0.330432,22.93839,0.05,20,1,0,0,,,,,,,,
5337,122.449326,0.0,23.05239,0.05,20,1,0,0,,,,,,,,
5339,82.681036,0.333404,23.278011,0.05,20,1,0,0,,,,,,,,
5342,78.822143,0.0,23.425112,0.05,16,1,0,0,,,,,,,,
5340,112.681141,0.0,23.449061,0.05,20,1,0,0,,,,,,,,
5341,31.099409,0.333885,23.408193,0.05,20,1,0,0,,,,,,,,
5343,96.275085,0.368174,23.487222,0.05,14,1,0,0,,,,,,,,
5344,70.730536,0.0,23.873536,0.05,19,1,0,0,,,,,,,,
5345,112.553695,0.303307,24.079972,0.05,20,1,0,0,,,,,,,,
5346,108.098243,0.0,24.166733,0.05,20,1,0,0,,,,,,,,
5347,28.309162,0.313908,24.154766,0.05,19,1,0,0,,,,,,,,
5348,22.42071,0.0,24.188269,0.05,20,1,0,0,,,,,,,,
5349,96.164987,0.0,24.169724,0.05,20,1,0,0,,,,,,,,
5350,121.891852,0.355892,24.116318,0.05,20,1,0,0,,,,,,,,
5351,111.302565,0.316062,24.107064,0.05,20,1,0,0,,,,,,,,
5352,95.617822,0.0,24.470732,0.05,20,1,0,0,,,,,,,,
5353,118.941334,0.41397,24.45184,0.05,20,1,0,0,,,,,,,,
5354,104.540468,0.0,24.503872,0.05,20,1,0,0,,,,,,,,
5355,142.041292,0.310059,24.666771,0.05,20,1,0,0,,,,,,,,
5356,111.79938,0.0,24.634651,0.05,20,1,0,0,,,,,,,,
5357,22.070237,0.0,24.66548,0.05,20,1,0,0,,,,,,,,
5358,76.590908,0.351756,24.577231,0.05,20,1,0,0,,,,,,,,
5359,109.251644,0.302344,24.570553,0.05,20,1,0,0,,,,,,,,
5364,40.431944,0.0,24.508799,0.05,6,1,0,0,,,,,,,,
5365,11.290005,0.0,24.453589,0.05,6,1,0,0,,,,,,,,
5360,114.898981,0.0,24.379081,0.05,20,1,0,0,,,,,,,,
5361,128.75505,0.314378,24.224774,0.05,20,1,0,0,,,,,,,,
5362,94.033019,0.0,24.146354,0.05,20,1,0,0,,,,,,,,
5363,44.63994,0.319949,24.084402,0.05,19,1,0,0,,,,,,,,
5366,145.718277,0.323661,23.272403,0.05,20,1,0,0,,,,,,,,
5367,31.527332,0.35765,23.272403,0.05,19,1,0,0,,,,,,,,
5368,148.345293,0.0,23.173044,0.05,20,1,0,0,,,,,,,,
5369,50.663337,0.0,23.124882,0.05,20,1,0,0,,,,,,,,
5370,49.411007,0.0,23.158158,0.05,20,1,0,0,,,,,,,,
5372,14.01316,0.0,23.201161,0.05,18,1,0,0,,,,,,,,
5371,24.15125,0.341347,23.193664,0.05,20,1,0,0,,,,,,,,
5373,52.002455,0.333992,23.104728,0.05,20,1,0,0,,,,,,,,
5374,83.919681,0.333984,22.52513,0.05,20,1,0,0,,,,,,,,
5375,78.207181,0.312499,22.52513,0.05,20,1,0,0,,,,,,,,
5377,35.589979,0.0,22.472259,0.05,18,1,0,0,,,,,,,,
5376,76.946704,0.0,22.411227,0.05,20,1,0,0,,,,,,,,
